# Calculation scheme is friction.
# Timestep is 120 seconds.
# Trajectories calculated for a 5 x 5 grid of parcels between 41, -72 and 42, -71.
1.164900402222460762e+01 1.364000952714517467e+01 1.279638847526132572e+01 1.503796224499763134e+01
1.164859568457657346e+01 1.363969173271576274e+01 1.279601743702734140e+01 1.503767359885162946e+01
1.164926860014579546e+01 1.364035785219536834e+01 1.279782471977050662e+01 1.504285342182729401e+01
1.165092899025802708e+01 1.364201696280359322e+01 1.280175027478848726e+01 1.505291885372557026e+01
1.165348485211332275e+01 1.364467647706918285e+01 1.280773313585728346e+01 1.506729454718885997e+01
1.165684590981225632e+01 1.364834215366916581e+01 1.281571141219919951e+01 1.508541206118482592e+01
1.166092356825745213e+01 1.365301810771464375e+01 1.282562228123835268e+01 1.510670933855638864e+01
1.166543220604342679e+01 1.365870682047578910e+01 1.283740198121159182e+01 1.513063026517878740e+01
1.167007260555777037e+01 1.366540914854026134e+01 1.285065659513225356e+01 1.515662430846000497e+01
1.167478302392939149e+01 1.367298154244951114e+01 1.286528332178434297e+01 1.518414623308329148e+01
1.167950375388239692e+01 1.368137567009786615e+01 1.288129192917322285e+01 1.521161794625243147e+01
1.168417710109368279e+01 1.369058775655686588e+01 1.289868928076695198e+01 1.523876755631082602e+01
1.168874736272151083e+01 1.370061377013903581e+01 1.291747936841903766e+01 1.526561592259462508e+01
1.169325482090257395e+01 1.371144942759589647e+01 1.293766334422362263e+01 1.529121934158468221e+01
1.169766510322291353e+01 1.372310232887271653e+01 1.295950427765250623e+01 1.531506915094201027e+01
1.170193950433835894e+01 1.373562795208329845e+01 1.298346787881090236e+01 1.533743456219194101e+01
1.170604173869689291e+01 1.374905304001372741e+01 1.300959203311465551e+01 1.535858249123610264e+01
1.170987707212496076e+01 1.376340841260102010e+01 1.303767582841269856e+01 1.537877749793368842e+01
1.171354615439656222e+01 1.377868184117321881e+01 1.306752162805894102e+01 1.539854588333352581e+01
1.171721143356830019e+01 1.379486147567318000e+01 1.309893498111594567e+01 1.541833994461195445e+01
1.172087829188934549e+01 1.381193584058124202e+01 1.313156325320858464e+01 1.543847839865739857e+01
1.172455308091828385e+01 1.382989383093153535e+01 1.316486905866113766e+01 1.545927712992545189e+01
1.172824312359356291e+01 1.384872470841867909e+01 1.319873620308736228e+01 1.548104922751402057e+01
1.173195671628866954e+01 1.386837616125025718e+01 1.323305037750100333e+01 1.550410503572639698e+01
1.173607403098335311e+01 1.388873834266875562e+01 1.326769913291649772e+01 1.552891926419465740e+01
1.174066778919293341e+01 1.390979435582718082e+01 1.330257185746080140e+01 1.555592763067390116e+01
1.174575298515195065e+01 1.393152671838468137e+01 1.333753417872760139e+01 1.558441790465202104e+01
1.175134478277750816e+01 1.395391149518111717e+01 1.337222832351812229e+01 1.561384025579391732e+01
1.175745852440516792e+01 1.397691992267360206e+01 1.340656987586196180e+01 1.564418237813183765e+01
1.176415360593375325e+01 1.400053402771717437e+01 1.344041655192551232e+01 1.567543225832720566e+01
1.177153778555604191e+01 1.402473063402239362e+01 1.347378977713162840e+01 1.570757817359293895e+01
1.177963383392417640e+01 1.404943585102676629e+01 1.350671262470168799e+01 1.574060868955230674e+01
1.178860010397523439e+01 1.407461698440530817e+01 1.353920980558438458e+01 1.577451265803996705e+01
1.179850247010754849e+01 1.410024265515889219e+01 1.357119834639004630e+01 1.580927921485065468e+01
1.180936870544734418e+01 1.412628279177270585e+01 1.360268508112818608e+01 1.584494247661247357e+01
1.182122291844651230e+01 1.415270862285832187e+01 1.363369079129359207e+01 1.588155058467384251e+01
1.183407882578051940e+01 1.417949267024409821e+01 1.366423688636883149e+01 1.591916035622957182e+01
1.184794791580496920e+01 1.420660874247977290e+01 1.369434539567063247e+01 1.595772482074209009e+01
1.186283985838651844e+01 1.423405817023172659e+01 1.372403896013352487e+01 1.599719709958573333e+01
1.187876251533221250e+01 1.426184258541676009e+01 1.375354036694139381e+01 1.603753039511047263e+01
1.189565709568860541e+01 1.428990166030716225e+01 1.378296328491828326e+01 1.607867798010111926e+01
1.191334849618076674e+01 1.431820822080405620e+01 1.381239949351297902e+01 1.612059318762844384e+01
1.193183922877040715e+01 1.434675884369475085e+01 1.384203619614080338e+01 1.616315741347706592e+01
1.195113176010708500e+01 1.437555030805638623e+01 1.387194144707158650e+01 1.620620168380023074e+01
1.197122851160735379e+01 1.440457959637240215e+01 1.390218145804038485e+01 1.624967244677063150e+01
1.199213185953836458e+01 1.443373368685238134e+01 1.393298550532796121e+01 1.629351802922573000e+01
1.201366565261719543e+01 1.446298599834205234e+01 1.396453590029916469e+01 1.633766977644334872e+01
1.203577711136542305e+01 1.449235090319501040e+01 1.399686795618245760e+01 1.638200478049938269e+01
1.205845617937401215e+01 1.452184193738405682e+01 1.403001491435752612e+01 1.642647717948646857e+01
1.208167718229374010e+01 1.455147179184814732e+01 1.406400795664762526e+01 1.647104261575247364e+01
1.210541367637766186e+01 1.458125230374383463e+01 1.409887621704483607e+01 1.651568759426433175e+01
1.212957784232021652e+01 1.461119444760846875e+01 1.413472929611352313e+01 1.656042850799485677e+01
1.215388516101365113e+01 1.464132034634000945e+01 1.417170375014259420e+01 1.660524856632127921e+01
1.217829175423527488e+01 1.467168909719612202e+01 1.420980096865946507e+01 1.665013319679940196e+01
1.220275269386365125e+01 1.470232287203713462e+01 1.424906041087994879e+01 1.669507005620897289e+01
1.222722199180983438e+01 1.473324243166748104e+01 1.428950360702130951e+01 1.674004904169725094e+01
1.225165259027033393e+01 1.476446712499074110e+01 1.433112874419505722e+01 1.678506230202953375e+01
1.227582819544002746e+01 1.479601488806381049e+01 1.437395405023256423e+01 1.683011802089912834e+01
1.229961557110056702e+01 1.482790224303069593e+01 1.441802130638987123e+01 1.687527650869766660e+01
1.232296768216418670e+01 1.486011522925018546e+01 1.446330938653843212e+01 1.692058852160624127e+01
1.234583665874933445e+01 1.489264217898449161e+01 1.450979613644012289e+01 1.696606886254325985e+01
1.236817379323925259e+01 1.492551173868448089e+01 1.455745836793569126e+01 1.701173342358961804e+01
1.238993640084348336e+01 1.495875187587256150e+01 1.460627185288998930e+01 1.705759919676593483e+01
1.241119702521904600e+01 1.499238987855772365e+01 1.465616568244511342e+01 1.710368428488977344e+01
1.243192584662982725e+01 1.502646585129653545e+01 1.470686853792480520e+01 1.715000791251614842e+01
1.245209368058686650e+01 1.506108653425503618e+01 1.475833160499949059e+01 1.719659043696502465e+01
1.247167196563532698e+01 1.509623433425293015e+01 1.481046418657415842e+01 1.724358186305685336e+01
1.249063275122254169e+01 1.513184951309818516e+01 1.486313445429165725e+01 1.729109388058181196e+01
1.250915521715914380e+01 1.516792075306999621e+01 1.491631756654123109e+01 1.733934640807131800e+01
1.252738799768403410e+01 1.520443486790384924e+01 1.496995980083470101e+01 1.738836394295304544e+01
1.254534053815375572e+01 1.524137679584512917e+01 1.502373667353509390e+01 1.743817032302089842e+01
1.256302164381939690e+01 1.527872959239535078e+01 1.507762082428019923e+01 1.748878873596304828e+01
1.258043947092050097e+01 1.531647442275825455e+01 1.513158636102174803e+01 1.754024172861166164e+01
1.259761790351245914e+01 1.535459294107834261e+01 1.518560886935349075e+01 1.759255121591514381e+01
1.261495011492445073e+01 1.539307686974937539e+01 1.523966542196462726e+01 1.764574217981028426e+01
1.263248627154477433e+01 1.543191424588730598e+01 1.529372175961468372e+01 1.769984788320289937e+01
1.265029392420175647e+01 1.547107896027078766e+01 1.534738701262142868e+01 1.775490219340445464e+01
1.266849013327976081e+01 1.551049863399943973e+01 1.540060381224829733e+01 1.781093938754243666e+01
1.268711065592569653e+01 1.555014110541843131e+01 1.545327717561469250e+01 1.786807731019971612e+01
1.270618393362899212e+01 1.558997368481287538e+01 1.550533838827848854e+01 1.792632091077573264e+01
1.272574331862297115e+01 1.562995854894873027e+01 1.555680505988866180e+01 1.798566629965933572e+01
1.274583485236809466e+01 1.567005261335105537e+01 1.560769515214460768e+01 1.804606446919206419e+01
1.276650788820543703e+01 1.571023909859816570e+01 1.565784005061610884e+01 1.810737105450035500e+01
1.278781509641742176e+01 1.575049954787436590e+01 1.570723428828530288e+01 1.816957170174837444e+01
1.280981246922154959e+01 1.579081382109683318e+01 1.575587172050350304e+01 1.823265188979075191e+01
1.283214910719625124e+01 1.583116008913130912e+01 1.580374551429912344e+01 1.829659692900795420e+01
1.285481860498006768e+01 1.587151482810725156e+01 1.585084813788538760e+01 1.836139196014551800e+01
1.287784532155783701e+01 1.591189755559436669e+01 1.589717135038095108e+01 1.842701805111731517e+01
1.290125654165186830e+01 1.595240281516976566e+01 1.594250417778648199e+01 1.849329638212261173e+01
1.292508248830106510e+01 1.599294991568781121e+01 1.598685664239272874e+01 1.855996476152484220e+01
1.294928547768192573e+01 1.603353969236835397e+01 1.603042703241858646e+01 1.862684779174660576e+01
1.297376655568275083e+01 1.607417430689998383e+01 1.607331816352330378e+01 1.869387804967082545e+01
1.299862602396402878e+01 1.611494911803035635e+01 1.611593425278030622e+01 1.876097362753184683e+01
1.302390520292187404e+01 1.615586903282021325e+01 1.615836405662691178e+01 1.882807770444032514e+01
1.304964478467957356e+01 1.619696421426119315e+01 1.620092561458798741e+01 1.889513521278826147e+01
1.307588484471812151e+01 1.623836029556903782e+01 1.624364265966163146e+01 1.896209284188619293e+01
1.310280858197533860e+01 1.628007202838399436e+01 1.628653712003139731e+01 1.902888666367607584e+01
1.313047980021221228e+01 1.632211417499300410e+01 1.632963003981367223e+01 1.909543015972408142e+01
1.315891371239469265e+01 1.636450151487162685e+01 1.637294158743272021e+01 1.916173440602119626e+01
1.318812620457341822e+01 1.640724700931034619e+01 1.641649623882448239e+01 1.922776987499866408e+01
1.321813384112899392e+01 1.645037908285498673e+01 1.646072477266412548e+01 1.929350871536225043e+01
1.324893484655140696e+01 1.649394003612057347e+01 1.650570661425611263e+01 1.935892475844319804e+01
1.328040736146264500e+01 1.653794555529592714e+01 1.655149066276968028e+01 1.942399352441549354e+01
1.331254282237341258e+01 1.658243453972995951e+01 1.659805660919457893e+01 1.948869222835272197e+01
1.334533191411554753e+01 1.662744520539051507e+01 1.664538499804104532e+01 1.955296732294206663e+01
1.337876182085038579e+01 1.667301508737243410e+01 1.669346981944162422e+01 1.961680565101110219e+01
1.341281306049773647e+01 1.671918104268515748e+01 1.674255555723755862e+01 1.968021889911530309e+01
1.344723989830409572e+01 1.676597925330435146e+01 1.679260633312578221e+01 1.974335254378371474e+01
1.348180116623926850e+01 1.681335789181643392e+01 1.684358848405562270e+01 1.980623248441249018e+01
1.351650351037216069e+01 1.686106810606342066e+01 1.689547056807274572e+01 1.986888639849507143e+01
1.355135182827698515e+01 1.690913710745213194e+01 1.694822337093621911e+01 1.993134374023143707e+01
1.358634927394942338e+01 1.695761420362768490e+01 1.700181552451181233e+01 1.999358526105245915e+01
1.362149726266148519e+01 1.700650933634923589e+01 1.705615046261489454e+01 2.005556664488766216e+01
1.365643006348753197e+01 1.705583327041501462e+01 1.711121106782818657e+01 2.011732518069543829e+01
1.369106257374946622e+01 1.710559759347821540e+01 1.716700630966018082e+01 2.017889676443881797e+01
1.372539241737467464e+01 1.715574973282435423e+01 1.722354644500482124e+01 2.024031589068888337e+01
1.375941334955465045e+01 1.720614412271269345e+01 1.728084302837407549e+01 2.030189184396077451e+01
1.379311526707585145e+01 1.725680488058983286e+01 1.733893826315109266e+01 2.036371267264498641e+01
1.382649177351396830e+01 1.730775589524220592e+01 1.739802338164362538e+01 2.042587692281149003e+01
1.385962766161592441e+01 1.735902083713645538e+01 1.745815203545975081e+01 2.048861268771716482e+01
1.389252669761253145e+01 1.741062316895483164e+01 1.751937855217433793e+01 2.055192934236464453e+01
1.392518218290186027e+01 1.746259816271958343e+01 1.758175794697335448e+01 2.061583540096508216e+01
1.395758707936650822e+01 1.751501606792883337e+01 1.764534593442638766e+01 2.068033852094244907e+01
1.398973398486139175e+01 1.756793247246750411e+01 1.771012532383694804e+01 2.074544550675953047e+01
1.402159400097324138e+01 1.762137315901547652e+01 1.777601395765261927e+01 2.081117344128983859e+01
1.405313964216074751e+01 1.767536475571644417e+01 1.784300026810358375e+01 2.087771259748745223e+01
1.408438768768741411e+01 1.772993474342019837e+01 1.791107489084510718e+01 2.094529046104215553e+01
1.411535627103440937e+01 1.778511146313795876e+01 1.798023066224642719e+01 2.101391159690945187e+01
