# Trajectories to test the save_data() function.
# Calculation scheme is force.
# Timestep is 80 seconds.
# Trajectories calculated for a 5 x 5 grid of parcels between41, -72 and 42, -71.
4.100000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01
4.096989608844253183e+01 4.097698226806183897e+01 4.197330701757942251e+01 4.197966686221994337e+01
4.093979194458689364e+01 4.095396437851084670e+01 4.194661378281818997e+01 4.195933271049540991e+01
4.090968741050155444e+01 4.093094623078732752e+01 4.191992011082133729e+01 4.193899668112300816e+01
4.087958235018634667e+01 4.090792771984946086e+01 4.189322582590755673e+01 4.191865799127393899e+01
4.084947664926217215e+01 4.088490873621167054e+01 4.186653076189524114e+01 4.189831593916240138e+01
4.081937021466168147e+01 4.086188916598347021e+01 4.183983476239092170e+01 4.187796990424731547e+01
4.078926297432050063e+01 4.083886889090882732e+01 4.181313768108014983e+01 4.185761934746365398e+01
4.075915487686892646e+01 4.081584778840596073e+01 4.178643938202087327e+01 4.183726381148014184e+01
4.072904589132387088e+01 4.079282573160767100e+01 4.175973973993917809e+01 4.181690292097959372e+01
4.069893601541726014e+01 4.076980258940212565e+01 4.173303864052754619e+01 4.179653638295857121e+01
4.066882525970368789e+01 4.074677822647413450e+01 4.170633600579774480e+01 4.177616398704288514e+01
4.063871364172556611e+01 4.072375250097032762e+01 4.167963173385600584e+01 4.175578560581551812e+01
4.060860118580664846e+01 4.070072525460595614e+01 4.165292567375905008e+01 4.173540119515360658e+01
4.057848792286355177e+01 4.067769632930853163e+01 4.162621762571731665e+01 4.171501099339502616e+01
4.054837389021608374e+01 4.065466556721350599e+01 4.159950734127099992e+01 4.169461538107659493e+01
4.051825913139623481e+01 4.063163281075035371e+01 4.157279452346198667e+01 4.167421479906285953e+01
4.048814369595596219e+01 4.060859790272879621e+01 4.154607882700155841e+01 4.165380974851941431e+01
4.045802764306489507e+01 4.058556068642539572e+01 4.151935985843356036e+01 4.163340079084228051e+01
4.042791102936211445e+01 4.056252100567042618e+01 4.149263717629273884e+01 4.161298832847314344e+01
4.039779389699993573e+01 4.053947870493499295e+01 4.146591029820509533e+01 4.159257268018987475e+01
4.036767627374042178e+01 4.051643359267307432e+01 4.143917874041717653e+01 4.157215410913779152e+01
4.033755817303192259e+01 4.049338546585266130e+01 4.141244216851868032e+01 4.155173282293301895e+01
4.030743959408447097e+01 4.047033415770670217e+01 4.138570029878053447e+01 4.153130897373687702e+01
4.027732053647144284e+01 4.044727959127899908e+01 4.135895286052647180e+01 4.151088265833831770e+01
4.024720102322876158e+01 4.042422170044102359e+01 4.133219959598513071e+01 4.149045391824315487e+01
