# Trajectories to test the save_data() function.
# Calculation scheme is grid.
# Timestep is 150 seconds.
# Trajectories calculated for a 5 x 5 grid of parcels between41, -72 and 42, -71.
-7.100000000000000000e+01 -7.200000000000000000e+01 -7.100000000000000000e+01 -7.200000000000000000e+01
-7.095316443407212148e+01 -7.195509378663005862e+01 -7.095189877996035932e+01 -7.195113782106473366e+01
-7.090655540116260624e+01 -7.191034862706436570e+01 -7.090404195197635318e+01 -7.190245218181712517e+01
-7.086015493863628478e+01 -7.186576688160857884e+01 -7.085641099010777566e+01 -7.185394633114553642e+01
-7.081394499955709421e+01 -7.182135022692766313e+01 -7.080898741428326559e+01 -7.180562407148121906e+01
-7.076792917749992284e+01 -7.177709977500779814e+01 -7.076175278058524043e+01 -7.175749108625612394e+01
-7.072213724126905277e+01 -7.173301755206608732e+01 -7.071470085435746000e+01 -7.170954747743061830e+01
-7.067659774961715868e+01 -7.168910613879437221e+01 -7.066782976431234431e+01 -7.166178058239151483e+01
-7.063132017386820394e+01 -7.164536743876007563e+01 -7.062112631236809079e+01 -7.161417548814195300e+01
-7.058632490023498463e+01 -7.160180326920058747e+01 -7.057459046032755623e+01 -7.156672081830133436e+01
-7.054162560557701056e+01 -7.155841535651379104e+01 -7.052822579448377383e+01 -7.151941145075410589e+01
-7.049720365560429514e+01 -7.151520529848127694e+01 -7.048202893221424858e+01 -7.147227330961254665e+01
-7.045305385871009207e+01 -7.147216466756896125e+01 -7.043601272347738984e+01 -7.142533612552374223e+01
-7.040918076796350533e+01 -7.142927971586371427e+01 -7.039021389014897068e+01 -7.137859724560941288e+01
-7.036558059755867589e+01 -7.138654652614755491e+01 -7.034465189231767113e+01 -7.133204244460196719e+01
-7.032224540874658203e+01 -7.134396648582905698e+01 -7.029931198407751936e+01 -7.128567108987201095e+01
-7.027916775456841947e+01 -7.130154095476841292e+01 -7.025417824774882547e+01 -7.123949300353278602e+01
-7.023635514976190564e+01 -7.125927122982953676e+01 -7.020926662893310777e+01 -7.119351657350586038e+01
-7.019383225264073189e+01 -7.121716721307565479e+01 -7.016459853626153631e+01 -7.114773986539938733e+01
-7.015160165443357698e+01 -7.117523727518651810e+01 -7.012016991022045431e+01 -7.110215199765629279e+01
-7.010963731030729207e+01 -7.113346972232864118e+01 -7.007598148014950823e+01 -7.105675318859087497e+01
-7.006790952598238675e+01 -7.109185421806198235e+01 -7.003204546952717635e+01 -7.101153956414768231e+01
-7.002639135473678778e+01 -7.105039158642539121e+01 -6.998837071160960477e+01 -7.096650396546266393e+01
-6.998506400618209966e+01 -7.100908259709990489e+01 -6.994496617640149339e+01 -7.092164159133388068e+01
-6.994391188348195953e+01 -7.096792651997931500e+01 -6.990184133571146674e+01 -7.087695995165158536e+01
-6.990291392484513722e+01 -7.092691732806359539e+01 -6.985899177505137914e+01 -7.083246937767071927e+01
-6.986204727743715637e+01 -7.088604521378559298e+01 -6.981640242653249118e+01 -7.078816214920161087e+01
-6.982129407433608037e+01 -7.084530067433642841e+01 -6.977405349607229823e+01 -7.074403234924332651e+01
-6.978065528095197578e+01 -7.080467331026494548e+01 -6.973194386722242655e+01 -7.070011428917594287e+01
-6.974013869389261799e+01 -7.076415498654856151e+01 -6.969007429049500502e+01 -7.065644320562996938e+01
-6.969974011664992020e+01 -7.072375620478780434e+01 -6.964842366018696396e+01 -7.061300923477840286e+01
-6.965943062538356401e+01 -7.068349270575983212e+01 -6.960696544544705944e+01 -7.056979287015087721e+01
-6.961917071331467355e+01 -7.064336283433418373e+01 -6.956567947128334595e+01 -7.052677862801894548e+01
-6.957894086609827866e+01 -7.060335767484959035e+01 -6.952455448624424150e+01 -7.048396427980821954e+01
-6.953873056099189398e+01 -7.056346882372255891e+01 -6.948358220797489082e+01 -7.044135736141480209e+01
-6.949854103655462723e+01 -7.052368841294715196e+01 -6.944274070475482574e+01 -7.039895626135091788e+01
-6.945839726624183186e+01 -7.048401189205510775e+01 -6.940200241041377183e+01 -7.035675169046962196e+01
-6.941831643938297702e+01 -7.044443852951741292e+01 -6.936134964264229552e+01 -7.031474044825186809e+01
-6.937829651564481992e+01 -7.040496419348171742e+01 -6.932077043275556605e+01 -7.027292062718804289e+01
-6.933833062028040217e+01 -7.036558084995316165e+01 -6.928026127989508609e+01 -7.023129481166363064e+01
-6.929840425282689864e+01 -7.032628101428528566e+01 -6.923982058554308594e+01 -7.018986332204973166e+01
-6.925850065371862740e+01 -7.028704669768401914e+01 -6.919945581590633310e+01 -7.014860334997185021e+01
-6.921864287323818132e+01 -7.024785866411193069e+01 -6.915915921325135685e+01 -7.010748549728334922e+01
-6.917885775988916919e+01 -7.020871170606100975e+01 -6.911890482221275533e+01 -7.006648763615977771e+01
-6.913913198080679479e+01 -7.016960117094379257e+01 -6.907867606060567311e+01 -7.002558928246762093e+01
-6.909945577181369458e+01 -7.013052681532236932e+01 -6.903846600617789875e+01 -6.998478017542781515e+01
-6.905983251715470317e+01 -7.009149317127558731e+01 -6.899828416715622836e+01 -6.994405792939285504e+01
-6.902026573410017818e+01 -7.005250033992069802e+01 -6.895815794358635742e+01 -6.990341119162108896e+01
-6.898075875154603409e+01 -7.001354755643274075e+01 -6.891809839931065085e+01 -6.986282737253999642e+01
-6.894129855445115140e+01 -6.997463685784794052e+01 -6.887808227089460900e+01 -6.982230499422799141e+01
-6.890186714750939245e+01 -6.993577144389986699e+01 -6.883809163954089172e+01 -6.978184283277528266e+01
-6.886246279382120861e+01 -6.989695136177174106e+01 -6.879812172568823314e+01 -6.974143619749501966e+01
-6.882308960154567501e+01 -6.985817512622679715e+01 -6.875816401459201188e+01 -6.970106820923528801e+01
-6.878374694982375104e+01 -6.981944265498644597e+01 -6.871821182463284572e+01 -6.966071403355842051e+01
-6.874442054697637161e+01 -6.978075234994902587e+01 -6.867826168567921741e+01 -6.962035647552056616e+01
-6.870510891055354818e+01 -6.974210012716663698e+01 -6.863831630445807264e+01 -6.957998107102386598e+01
