# Trajectories to test the save_data() function.
# Calculation scheme is grid.
# Timestep is 120 seconds.
# Trajectories calculated for a 5 x 5 grid of parcels between41, -72 and 42, -71.
1.164900402222460762e+01 1.364000952714517467e+01 1.279638847526132572e+01 1.503796224499763134e+01
2.625653090522322941e+01 2.517211312524617739e+01 2.655348140412754532e+01 2.696993633799061030e+01
2.617260632043396384e+01 2.511547739673375546e+01 2.646379960407390541e+01 2.690920617654013114e+01
2.609506287323768348e+01 2.505790763209993344e+01 2.638060269135498714e+01 2.684736897536480882e+01
2.602393435200856686e+01 2.499959509762548038e+01 2.630388902983035138e+01 2.678426466333316114e+01
2.595925438685906173e+01 2.494073140121434307e+01 2.623365927177796664e+01 2.671973246904058286e+01
2.589152839210004942e+01 2.488150834948779533e+01 2.616991662759031811e+01 2.665361100183558207e+01
2.581496178090102234e+01 2.482154998441114557e+01 2.610952788908814171e+01 2.658533639070567745e+01
2.572516205217846164e+01 2.476056157738197783e+01 2.604840460932846113e+01 2.652058187713837256e+01
2.562526375778401189e+01 2.469878697700758607e+01 2.598947348437958738e+01 2.646284225756738095e+01
2.552680793281043847e+01 2.463630463528486203e+01 2.593654602835330536e+01 2.640925715243887595e+01
2.541844725566581076e+01 2.457313779376593388e+01 2.588246576344529259e+01 2.635969031089985037e+01
2.530223966269701208e+01 2.450930965902502123e+01 2.582530916357715967e+01 2.631400478890192929e+01
2.519269309886851005e+01 2.444484348399527107e+01 2.577207694494056511e+01 2.626434707766377130e+01
2.508836257328474773e+01 2.437979560979554350e+01 2.571633339895763015e+01 2.619747011456060903e+01
2.498428556946517176e+01 2.431975374235392096e+01 2.565310096584367372e+01 2.612164247880068046e+01
2.487828923800464409e+01 2.426602345319714971e+01 2.557624404314936584e+01 2.605064690701362196e+01
2.477290555463135036e+01 2.421305529593403350e+01 2.548934793748254890e+01 2.598467931596551139e+01
2.467019373757933920e+01 2.415954454073049718e+01 2.540707791912838687e+01 2.592258825465158267e+01
2.457034894732008468e+01 2.410550720245794309e+01 2.533099235894323442e+01 2.585687483942098908e+01
2.447291398976474852e+01 2.405094536768281444e+01 2.526019151772553784e+01 2.578622438498682357e+01
2.437376224498236610e+01 2.399588136624837986e+01 2.518105943040192685e+01 2.571305671452466868e+01
2.426158080673379658e+01 2.393792131172321547e+01 2.509164261274817775e+01 2.563987906888883117e+01
2.414304840189511481e+01 2.387452527797877977e+01 2.500331810936280874e+01 2.557178659901434159e+01
2.403267939316102542e+01 2.381191024695825575e+01 2.491674789954222646e+01 2.550519848241482279e+01
2.393233096727705345e+01 2.375571437188629886e+01 2.482858685908226093e+01 2.543720721169688304e+01
2.384330760556034789e+01 2.370214673518273685e+01 2.473420587276372373e+01 2.537163692057253428e+01
2.376394754257734121e+01 2.364822634808307100e+01 2.463808254428739986e+01 2.530940792751086832e+01
2.369318361739793488e+01 2.359396734263716411e+01 2.453801187227695380e+01 2.524778749128223154e+01
2.362646927288115251e+01 2.353938380423483068e+01 2.443297162835622771e+01 2.518813421504427197e+01
2.356541149268757707e+01 2.348531329567941839e+01 2.432696387913000535e+01 2.512347396383208675e+01
2.351404952501638945e+01 2.343375927877567477e+01 2.422133465199686952e+01 2.505380755572003437e+01
2.347034076872571262e+01 2.338583249090290650e+01 2.412156432966365216e+01 2.498787752554491348e+01
2.343427987994292749e+01 2.334139352017790969e+01 2.402889856564466697e+01 2.492551851251811712e+01
2.340192955988302614e+01 2.330029780417029883e+01 2.394153075696186406e+01 2.486110027477954887e+01
2.336680935923238067e+01 2.326321176900254528e+01 2.385229481490249981e+01 2.477856119253819855e+01
2.332974266902279226e+01 2.322920765168265689e+01 2.376228144085713367e+01 2.468263717612892094e+01
2.329231732439108526e+01 2.319294559468212213e+01 2.367988926804874339e+01 2.459120620672457846e+01
2.325935649684073780e+01 2.314831870858450102e+01 2.360703751962510211e+01 2.450674030077527021e+01
2.324487356632195656e+01 2.309998404001388295e+01 2.354338102111880815e+01 2.442924882361797856e+01
2.324538186362924108e+01 2.305500849134631736e+01 2.348599178713346447e+01 2.435646842966381342e+01
2.324983350127487114e+01 2.301324291354806917e+01 2.343195379171131520e+01 2.428417128058637786e+01
2.325826102727561562e+01 2.297454182028356939e+01 2.338094881893164256e+01 2.420762427510144121e+01
2.326797044289044436e+01 2.293875187798399651e+01 2.333500711507547010e+01 2.412952665469297742e+01
2.327338028044882279e+01 2.290571941357853802e+01 2.329956378574637554e+01 2.405550445146146643e+01
2.326868323015135687e+01 2.287370276836171357e+01 2.327387498191856707e+01 2.398433004321476858e+01
2.325787082640109560e+01 2.284128161290957593e+01 2.325394116568075020e+01 2.391362177492502639e+01
2.324782735413084822e+01 2.281031474283203409e+01 2.323995931407756288e+01 2.384339537541072218e+01
2.323903985633102565e+01 2.278233846804299034e+01 2.322656132663456674e+01 2.377471427345603772e+01
2.323430880793988962e+01 2.275719575113259907e+01 2.321313399922852483e+01 2.370212051165901102e+01
2.323580103926126128e+01 2.273472941417316306e+01 2.320172559169586179e+01 2.362980368441723655e+01
2.324352151042729986e+01 2.271978455334112112e+01 2.318550409461317230e+01 2.356924114564766271e+01
2.324458341624357161e+01 2.271303039709167848e+01 2.317056903631711151e+01 2.351949464171924831e+01
2.323142576008376281e+01 2.270880705424262658e+01 2.316610324706001478e+01 2.347778485002096716e+01
2.321709690807058735e+01 2.270591285062294062e+01 2.316919663959739495e+01 2.344411870522055352e+01
2.320926872367021332e+01 2.270533350213601409e+01 2.317797498016814473e+01 2.341758341633881457e+01
2.320531607809181907e+01 2.270434762271521834e+01 2.318984991554622610e+01 2.339473179439851336e+01
2.319922549524815736e+01 2.270100768520926948e+01 2.319727410385743838e+01 2.337126821338017635e+01
2.319068017955331129e+01 2.269743743901631916e+01 2.319473314369022532e+01 2.335020127185341110e+01
2.318273731340340404e+01 2.269414954440198073e+01 2.318414656190666889e+01 2.333632657943241995e+01
2.317248347569195488e+01 2.269113920464922529e+01 2.317380083759384846e+01 2.332561514272957837e+01
2.316814080567922929e+01 2.268727969784291787e+01 2.317310560296348143e+01 2.331411295998108812e+01
2.317261666153667932e+01 2.268179768487696890e+01 2.317996391381394261e+01 2.330317491479514302e+01
2.317772807806709068e+01 2.267595173159749322e+01 2.318857900145686557e+01 2.329404857877860735e+01
2.318347078911148884e+01 2.267065325544247401e+01 2.319894965001708087e+01 2.328666230545743687e+01
2.318640450209385762e+01 2.266589832666369375e+01 2.321324390069453614e+01 2.328788442551358528e+01
2.318896836154528529e+01 2.266098088446256043e+01 2.323041556718130352e+01 2.329985443323042205e+01
2.319831627479466718e+01 2.265641907910719510e+01 2.324783680267062635e+01 2.331738126642699527e+01
2.321085597720298921e+01 2.265354641477777875e+01 2.326794724244958701e+01 2.334021160923518323e+01
2.322013218278694069e+01 2.265182742515842662e+01 2.328124967625408459e+01 2.336735811556420828e+01
2.322909487382377947e+01 2.265019498212075177e+01 2.328194959125642782e+01 2.339272784584396803e+01
2.324448735544667954e+01 2.264866438867679221e+01 2.328266153313518316e+01 2.341593870736958038e+01
2.326841059132045331e+01 2.264767904993951220e+01 2.329042271458634161e+01 2.343189225917053875e+01
2.329837624834025434e+01 2.264723586270152822e+01 2.330624931750753603e+01 2.343698277351682435e+01
2.332619463915152735e+01 2.264733075108332372e+01 2.332197714402048661e+01 2.343765848929384887e+01
2.335100466679116948e+01 2.264843826000532090e+01 2.333730003138001052e+01 2.343614558304384587e+01
2.337137994608089642e+01 2.265781844109508469e+01 2.336234725851453931e+01 2.343748470029362352e+01
2.338733775824047356e+01 2.267194442834972534e+01 2.339522945580275604e+01 2.344479410279100051e+01
2.340753719891109697e+01 2.268139151321741664e+01 2.342522333491487174e+01 2.345808757169686487e+01
2.343441585979991260e+01 2.268990731447895826e+01 2.345080336166669355e+01 2.346785721131054459e+01
2.346814865738605960e+01 2.270015657523395447e+01 2.347788367168783452e+01 2.346559260985948470e+01
2.350875751348987208e+01 2.271150790679878284e+01 2.350537939744321392e+01 2.346097679363531796e+01
2.354980273238993504e+01 2.272381981487797376e+01 2.352295841518112240e+01 2.346262806573420789e+01
2.358503026272834546e+01 2.273737823218787923e+01 2.353425116611361645e+01 2.346900075558652787e+01
2.360845939420149620e+01 2.275218360466460155e+01 2.355218254717369319e+01 2.347420848179587693e+01
2.362089407496701199e+01 2.277273993460842405e+01 2.357672623284044278e+01 2.347698169878113461e+01
2.363878716945368552e+01 2.280466835586359409e+01 2.360775216211284544e+01 2.348037715200872455e+01
2.366824016893243510e+01 2.284372094589933511e+01 2.364550218807707438e+01 2.348283460995786243e+01
2.370188044277814043e+01 2.288456544747589305e+01 2.369023284820274000e+01 2.348760237221533487e+01
2.373557574077399934e+01 2.292720754133765837e+01 2.373784660840276217e+01 2.349922408183484990e+01
2.376831664496394936e+01 2.296421914528329822e+01 2.376676815813040733e+01 2.351444652780349287e+01
2.378204379556068204e+01 2.297718633653392217e+01 2.375134030913190486e+01 2.350562540004579049e+01
2.377806458166489989e+01 2.297285898102770219e+01 2.371379355056484428e+01 2.347196524249405769e+01
2.377487696402840811e+01 2.296882235216165213e+01 2.368468216283429939e+01 2.343748827625259779e+01
2.377395805905485560e+01 2.296568922285844394e+01 2.366793511934535132e+01 2.340586267524130903e+01
2.378003429686396686e+01 2.297350625016988346e+01 2.366024062246951232e+01 2.337894995261026310e+01
2.379468387840714882e+01 2.299176289497842163e+01 2.365453253370620956e+01 2.335229845752097333e+01
2.381621904873468765e+01 2.301048873841595821e+01 2.364820345778868926e+01 2.332737845218832717e+01
2.384345949878512982e+01 2.302954865128830875e+01 2.363849821831637854e+01 2.330900260446551897e+01
2.386646779737055368e+01 2.304683887968172940e+01 2.363053421570432633e+01 2.329722493572073816e+01
2.387766087234374623e+01 2.305578612061624355e+01 2.362947684072912224e+01 2.329140583722714553e+01
2.388403776197851869e+01 2.305641169880364316e+01 2.363463514107694152e+01 2.328857755868783386e+01
2.389159209335656087e+01 2.305629886145639773e+01 2.363542703963887348e+01 2.328177360553610953e+01
2.389962789249497632e+01 2.306019100099135954e+01 2.363238458214399884e+01 2.326820745661573397e+01
2.390847341942843229e+01 2.307003206126002937e+01 2.363592885215522443e+01 2.325059077603409818e+01
2.391942792588037747e+01 2.308213753787068256e+01 2.364280416949762653e+01 2.323479085187039672e+01
2.393270255269367297e+01 2.309141167447599585e+01 2.365175812002807021e+01 2.322626657617147927e+01
2.395460513232217536e+01 2.309684181919655899e+01 2.366588952199803941e+01 2.322450952625244369e+01
2.398369797234374090e+01 2.309860012559244069e+01 2.368629718304838150e+01 2.322775236262602050e+01
2.401325659077595986e+01 2.310468899742519255e+01 2.371249217521248909e+01 2.323556556952632235e+01
2.404431682437569862e+01 2.312003839494638413e+01 2.373693229190778808e+01 2.324438187685527879e+01
2.407523121624933538e+01 2.314038090351675692e+01 2.375811415416484351e+01 2.324676387683392420e+01
2.410503110669739613e+01 2.316405423646055084e+01 2.378180621593000410e+01 2.324081073722203428e+01
2.413550320951534189e+01 2.318940734332233689e+01 2.380295615476583038e+01 2.323222249285356611e+01
2.416775482294567468e+01 2.321296854091991690e+01 2.381835207025562084e+01 2.322597407256749591e+01
2.420288352962079870e+01 2.323524564110367407e+01 2.383409000280082424e+01 2.322728825701463151e+01
2.423840384654315017e+01 2.325905170226864627e+01 2.385409969580015144e+01 2.323493267974661336e+01
2.427498281056087848e+01 2.328456589085058681e+01 2.387773238366209227e+01 2.324387234734776086e+01
2.431666687523885173e+01 2.330543341303565086e+01 2.389667567657134484e+01 2.325410879157654165e+01
2.436145082478292068e+01 2.331803241337069821e+01 2.391408077179888636e+01 2.326564363098756161e+01
2.440425078544839721e+01 2.332863124864577742e+01 2.394108539573593930e+01 2.327847592483545469e+01
2.444582690618938869e+01 2.334066054711188087e+01 2.397515714687691002e+01 2.329260547736521048e+01
2.449023461524304679e+01 2.335412275700763729e+01 2.400328360256635563e+01 2.330803362507279886e+01
2.453840687103913609e+01 2.336987279571851417e+01 2.402444052457974166e+01 2.332585447747027274e+01
2.459641694629453923e+01 2.338916081190086516e+01 2.404807184834797340e+01 2.334902090904122574e+01
2.466224343566645416e+01 2.341229179579318043e+01 2.407439770760155540e+01 2.337904948128989346e+01
2.472862354698967380e+01 2.343908989795215803e+01 2.411346053532335176e+01 2.341560589070477860e+01
2.479556528140546945e+01 2.346776802322902356e+01 2.416774642532855921e+01 2.345526379151521468e+01
2.486131062838224537e+01 2.349458500370179337e+01 2.422946637430636230e+01 2.348643270297242935e+01
2.492799406543238305e+01 2.352055898068998729e+01 2.429378446366045807e+01 2.350993611453273502e+01
2.499992200120534847e+01 2.354884246231060985e+01 2.435136906368727949e+01 2.353474326868850852e+01
2.507624372394134582e+01 2.357961796447499481e+01 2.440495838978152676e+01 2.356085628663198150e+01
2.515101323999048688e+01 2.361085007149457482e+01 2.446254622503138876e+01 2.358672717535394270e+01
2.522345308729633118e+01 2.363946610006277638e+01 2.452448766122091683e+01 2.361328604585622060e+01
2.529963410199686535e+01 2.366457902833596449e+01 2.459065161803811961e+01 2.364346482718608655e+01
2.538174866633408300e+01 2.368924646070424345e+01 2.466070177218566073e+01 2.367617746466536488e+01
2.546374494327871574e+01 2.371799867195055356e+01 2.473443073698139116e+01 2.370649616152012840e+01
2.553451459978008842e+01 2.375298562903730470e+01 2.480592614870884205e+01 2.373565803291138110e+01
2.559824751201261961e+01 2.379166052790782970e+01 2.487380032476610836e+01 2.376817946706614038e+01
2.566096852664072614e+01 2.383084855347459907e+01 2.494343105895096002e+01 2.380405297308139012e+01
2.572350648485863900e+01 2.387055068606715480e+01 2.501575415383664591e+01 2.384233084391470925e+01
2.578979770311986286e+01 2.390808900754552013e+01 2.509110044635749048e+01 2.387780748624700067e+01
2.585925163447834052e+01 2.394127299832897648e+01 2.516969767488210508e+01 2.391155623043065503e+01
2.593137688771732741e+01 2.397613144593723433e+01 2.525175684630162110e+01 2.394705365061494007e+01
2.600598033097552175e+01 2.401758011773703672e+01 2.533731433233991481e+01 2.398008564398892872e+01
2.606917737430742932e+01 2.406499976168753108e+01 2.542537037858510018e+01 2.401796524022708468e+01
2.611940095630060554e+01 2.411473835233382346e+01 2.551719386374465159e+01 2.406578076196837657e+01
2.616954471796908877e+01 2.416287207381479618e+01 2.561318728692003077e+01 2.411770921679915602e+01
2.622100993515577017e+01 2.420971658611977517e+01 2.570993820107437600e+01 2.417248900959799585e+01
2.626945744899884971e+01 2.425566404295932088e+01 2.580583884363148073e+01 2.422767204352151538e+01
2.631174814981429222e+01 2.429962331936752662e+01 2.589920389149940405e+01 2.428146365986717115e+01
2.635600723905523779e+01 2.433751070375431524e+01 2.599213593592561722e+01 2.433756511758725338e+01
2.640834479279708802e+01 2.437325967837368168e+01 2.608801938237770557e+01 2.439881715533725526e+01
2.646595276216246617e+01 2.441399540594203899e+01 2.618459069097814051e+01 2.446423915608096422e+01
2.650673982738066314e+01 2.445973472967563112e+01 2.627748405905800766e+01 2.453429530447714058e+01
2.653189586017518309e+01 2.450930945847907338e+01 2.636188525443452590e+01 2.460754314238395324e+01
2.656293890472158381e+01 2.455969960141727881e+01 2.644286980551997601e+01 2.468140935969575267e+01
2.660067910544055536e+01 2.460985754351693799e+01 2.652792684875637974e+01 2.475590046937180233e+01
2.663910530458471726e+01 2.466016661760134099e+01 2.661533421807024524e+01 2.482607843709552853e+01
2.667388648174640053e+01 2.471126292938957647e+01 2.669733143242088858e+01 2.489031852067380512e+01
2.670793367360550263e+01 2.475623603216412505e+01 2.677357769314908253e+01 2.495345760616897479e+01
2.674273953405329252e+01 2.479323191188666442e+01 2.685233501038875659e+01 2.501876890413586807e+01
2.677958674466741584e+01 2.483041081734240052e+01 2.693584311315900237e+01 2.508762225437420668e+01
2.681700532724241981e+01 2.486960826450783557e+01 2.700638477972886875e+01 2.515995016566483500e+01
2.685311588435259367e+01 2.491075980257202360e+01 2.706721734897827147e+01 2.523706497881381594e+01
2.688863384880584562e+01 2.495670877857293846e+01 2.713913644636990341e+01 2.531999951803411619e+01
2.692358469251387021e+01 2.500849774503733158e+01 2.722168056635594269e+01 2.540876585849370173e+01
2.695689819106801366e+01 2.506149139645000901e+01 2.728159001678837114e+01 2.547670301158878559e+01
2.699218883268069646e+01 2.511227012171764983e+01 2.731620812411644295e+01 2.552250367299370737e+01
2.703057528890076711e+01 2.515723464958558253e+01 2.735963261441134620e+01 2.557264209966883328e+01
2.706912739554968539e+01 2.519451266259455124e+01 2.741600073094721068e+01 2.562812399510668371e+01
2.710466587928598514e+01 2.522929253605393285e+01 2.747367391687787830e+01 2.569055529504906588e+01
2.713729477799627077e+01 2.526541470023940406e+01 2.752106697041722327e+01 2.575901463000416314e+01
2.717349078405640128e+01 2.530270019015451766e+01 2.756345013150504286e+01 2.582945110034182079e+01
2.721601500743715363e+01 2.533327000612353430e+01 2.761137072583323970e+01 2.589994018133226916e+01
2.726093149143241234e+01 2.535742145229453826e+01 2.766715514509401430e+01 2.596810290455346149e+01
2.728542931479617195e+01 2.538540521095840319e+01 2.772457821361729913e+01 2.602461200681625897e+01
2.729224409505575721e+01 2.541935746226426573e+01 2.778159762310011871e+01 2.607165547121939753e+01
2.730408859963758061e+01 2.545888957980323397e+01 2.783923156453152004e+01 2.611869394236395436e+01
2.732211683061506591e+01 2.549839736507573207e+01 2.789670184230206473e+01 2.616552404576467339e+01
2.734133147690781485e+01 2.553274048053815193e+01 2.795442837734427854e+01 2.621036646507845447e+01
2.735825562625574037e+01 2.555683584056298940e+01 2.801871497609619155e+01 2.625099781446306579e+01
