# Trajectories to test the save_data() function.
# Calculation scheme is grid.
# Timestep is 150 seconds.
# Trajectories calculated for a 5 x 5 grid of parcels between41, -72 and 42, -71.
1.164900402222460762e+01 1.364000952714517467e+01 1.279638847526132572e+01 1.503796224499763134e+01
2.624618508007711171e+01 2.516511198722888309e+01 2.654233755912564163e+01 2.696235685105875390e+01
2.614327106895517971e+01 2.509402772816262228e+01 2.643225624488472647e+01 2.688609754484969017e+01
2.605034827071294501e+01 2.502159582256328463e+01 2.633230738812456551e+01 2.680801452891409298e+01
2.596748253150412467e+01 2.494819020565523005e+01 2.624249002984882395e+01 2.672779444949659577e+01
2.588252105295657657e+01 2.487411933272022679e+01 2.616280918632444852e+01 2.664438811766535053e+01
2.578071222224630077e+01 2.479886125240806649e+01 2.608652106586360020e+01 2.656087723295190983e+01
2.566268612891931866e+01 2.472210128578380761e+01 2.601121060733236945e+01 2.648434690811637893e+01
2.553916376930968823e+01 2.464422166408662562e+01 2.594317295341991070e+01 2.641606796699841198e+01
2.540396494700114260e+01 2.456526770534153670e+01 2.587511297455418458e+01 2.635409459940713006e+01
2.526084379078135100e+01 2.448528477280281024e+01 2.580501019181090783e+01 2.629496305612577345e+01
2.512805028178462408e+01 2.440433810098573986e+01 2.573673558085258861e+01 2.622140569470333560e+01
2.499799829564577180e+01 2.432808438729745859e+01 2.566123749713241153e+01 2.613125891327022288e+01
2.486516840659106720e+01 2.425954149747656885e+01 2.556516550058862691e+01 2.604251830758600050e+01
2.473427324371196079e+01 2.419316394627570332e+01 2.545810061674331237e+01 2.596163860603217444e+01
2.460766773189284251e+01 2.412595012566893615e+01 2.535913761158263924e+01 2.588105114328849155e+01
2.448508230139251651e+01 2.405791324644056317e+01 2.526895253551136733e+01 2.579491682500249539e+01
2.435801404632314515e+01 2.398908712000391574e+01 2.516971044586394868e+01 2.570402661153338641e+01
2.421668466519694007e+01 2.391457971793496640e+01 2.505830601382882605e+01 2.561414641669728809e+01
2.407363117774965389e+01 2.383524524223305718e+01 2.494899216734238934e+01 2.553028647816516994e+01
2.394518930784253996e+01 2.376248280635813970e+01 2.483908261566672238e+01 2.544623370971224929e+01
2.383348257000131554e+01 2.369552521793491451e+01 2.472210770028290483e+01 2.536427886608368709e+01
2.373697922629595425e+01 2.362801901825230289e+01 2.459995630532463196e+01 2.528627163264621913e+01
2.365104947597919605e+01 2.355999178791190829e+01 2.447253484040433591e+01 2.521089990675394432e+01
2.357389267149968859e+01 2.349229629695000909e+01 2.433953686699775432e+01 2.513124586151755935e+01
2.350866694775611521e+01 2.342795782094120938e+01 2.420878163120319471e+01 2.504570022463082068e+01
2.345643482896182519e+01 2.336914591647722261e+01 2.408629536063723009e+01 2.496440921451423733e+01
2.341436974508359725e+01 2.331569929218411374e+01 2.397477740502179699e+01 2.488636458965069664e+01
2.337166947753886248e+01 2.326814404362890798e+01 2.386367750549206690e+01 2.478886738309793003e+01
2.332439012241491838e+01 2.322519532398183628e+01 2.375193082997669336e+01 2.467134385667976915e+01
2.327942022772831621e+01 2.317616944102690013e+01 2.365193768614051706e+01 2.455924161460045951e+01
2.325102876371128247e+01 2.311803938211795639e+01 2.356681815218463072e+01 2.445802869490377418e+01
2.324537657839140081e+01 2.306077746490733915e+01 2.349300615987625562e+01 2.436545223629785539e+01
2.325097624468613233e+01 2.300855995647612318e+01 2.342545811195839889e+01 2.427401427335012585e+01
2.326265804025058515e+01 2.296110088547675332e+01 2.336250286164640499e+01 2.417816832306664310e+01
2.327362872041331698e+01 2.291810060755378942e+01 2.331194371331564952e+01 2.408309339599836107e+01
2.327012457473407636e+01 2.287765643703489360e+01 2.327702835606579868e+01 2.399315549047588547e+01
2.325661201513159781e+01 2.283757053060837805e+01 2.325214571608272607e+01 2.390490340592203466e+01
2.324422730325370168e+01 2.279980598309897033e+01 2.323405889558886273e+01 2.381760488448642832e+01
2.323578381894047240e+01 2.276662235872788642e+01 2.321793643783853156e+01 2.372870171460460398e+01
2.323573043146055994e+01 2.273771277396304669e+01 2.320268726967672990e+01 2.363948085547887956e+01
2.324540917153809616e+01 2.271917029134955612e+01 2.318310274674213645e+01 2.356314720919842642e+01
2.324163756528818325e+01 2.271174610303720698e+01 2.316791629375427419e+01 2.350349556447835653e+01
2.322214902789616531e+01 2.270733397584358215e+01 2.316760672208160443e+01 2.345640635577088773e+01
2.321036348909590430e+01 2.270561985883662715e+01 2.317681854206172432e+01 2.342097112665204151e+01
2.320421905805583762e+01 2.270404778629928089e+01 2.319001446946479206e+01 2.339136028544061219e+01
2.319603852378292430e+01 2.269983688530829369e+01 2.319772216734040882e+01 2.336307082490531073e+01
2.318574089246032344e+01 2.269555675405162276e+01 2.318957794028728614e+01 2.334125602010205824e+01
2.317343365811048272e+01 2.269171321245220696e+01 2.317497162284412582e+01 2.332664577124678829e+01
2.316870758620856208e+01 2.268667586459480390e+01 2.317375897770212134e+01 2.331286527947746379e+01
2.317450770220584033e+01 2.267976149470887748e+01 2.318288408385022592e+01 2.329976517317923168e+01
2.318129858670093313e+01 2.267280312061927106e+01 2.319475371848174916e+01 2.328934261173190023e+01
2.318564367058267806e+01 2.266669649770393846e+01 2.321155036419305517e+01 2.328863607870401609e+01
2.319032370133010801e+01 2.266062423523423419e+01 2.323222610964054269e+01 2.330226601979818213e+01
2.320340599607655818e+01 2.265547305103338260e+01 2.325492006171299408e+01 2.332585673491459488e+01
2.321735327031120022e+01 2.265270116679004531e+01 2.327603526349593821e+01 2.335785574944272014e+01
2.322846191051740306e+01 2.265068403785625861e+01 2.328263131513656248e+01 2.338998428326254242e+01
2.324772920124910058e+01 2.264877793247224957e+01 2.328355752763344810e+01 2.341910050926349385e+01
2.328029188466967270e+01 2.264772341003715894e+01 2.329549982541836428e+01 2.343560048081228331e+01
2.331601404485071782e+01 2.264751376637309477e+01 2.331414118656116585e+01 2.343767458421145733e+01
2.334813176456960804e+01 2.264862620396949922e+01 2.333547726110938569e+01 2.343691668286336949e+01
2.337329317594760880e+01 2.265997838781357743e+01 2.336689774697938304e+01 2.343862713672552900e+01
2.339464865363837021e+01 2.267583398603664335e+01 2.340590998717683391e+01 2.344967036091601642e+01
2.342417392160511369e+01 2.268683018370710158e+01 2.344104036767394916e+01 2.346356986775504794e+01
2.346424426994904167e+01 2.269910251347737074e+01 2.347443474651334938e+01 2.346572468108089993e+01
2.351452927917564750e+01 2.271328971726282120e+01 2.350589786503692125e+01 2.346143742580010638e+01
2.356395351005127736e+01 2.272907647218772809e+01 2.352664184987540352e+01 2.346550339251483308e+01
2.359947723116934881e+01 2.274681128669918451e+01 2.354494947846333019e+01 2.347249470814513117e+01
2.361966001353385991e+01 2.277101118514178779e+01 2.357360428063057611e+01 2.347687512076948835e+01
2.364305332044235897e+01 2.280985883268161629e+01 2.361247818705904322e+01 2.348112950358309448e+01
2.368095857672125959e+01 2.285924357404039498e+01 2.366189468635923987e+01 2.348412421902770930e+01
2.372305714478839889e+01 2.291143169164872617e+01 2.372203342478047006e+01 2.349391381192106820e+01
2.376424006760687391e+01 2.295898384181538887e+01 2.376335087878546659e+01 2.351274219443869384e+01
2.378185975448432643e+01 2.297693690073207051e+01 2.374660133850472477e+01 2.350172043555790680e+01
2.377710281402200110e+01 2.297166592792399342e+01 2.370226970190185511e+01 2.345894001871158707e+01
2.377385078426665643e+01 2.296703116450159143e+01 2.367441109944405753e+01 2.341765056511006549e+01
2.377935095955667322e+01 2.297382236839215253e+01 2.366116617148522749e+01 2.338243578088131969e+01
2.379771517992443819e+01 2.299442891489627883e+01 2.365403708544501882e+01 2.334912145422584473e+01
2.382684209898147998e+01 2.301794023187049731e+01 2.364434404074570040e+01 2.332014021175914564e+01
2.385767805345447101e+01 2.304168472986854255e+01 2.363305113915685851e+01 2.330162878182156305e+01
2.387600764673763365e+01 2.305542993546112740e+01 2.362961817137076537e+01 2.329253200225549136e+01
2.388516961370662273e+01 2.305652981522761280e+01 2.363345206259558040e+01 2.328751079026101678e+01
